CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
"396318285,11/29/2011,10:40:00,11/29/2011,11:00:00,41,12/15/2011,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,OTHER,OTHER,97,NA,,NA,1017934,232221,,,,,40.804012949,-73.878331833,""(40.804012949, -73.878331833)"",PATROL BORO BRONX,,,UNKNOWN,E"
"886173791,07/04/2007,21:00:00,,,47,07/04/2007,106,FELONY ASSAULT,109,""ASSAULT 2,1,UNCLASSIFIED"",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1029475,263183,,UNKNOWN,M,,40.888942857,-73.836435971,""(40.888942857, -73.836435971)"",PATROL BORO BRONX,,45-64,BLACK,M"
"318260721,07/14/2008,16:18:00,,,67,07/18/2008,107,BURGLARY,211,""BURGLARY,COMMERCIAL,DAY"",COMPLETED,FELONY,BROOKLYN,INSIDE,,N.Y. STATE POLICE,11,NA,,NA,999439,178174,,,,,40.655718343,-73.945259389,""(40.655718343, -73.945259389)"",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D"
"542431754,03/07/2008,13:40:00,03/07/2008,14:10:00,66,03/07/2008,105,ROBBERY,397,""ROBBERY,OPEN AREA UNCLASSIFIED"",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,992499,172026,,,,,40.638852595,-73.970279075,""(40.638852595, -73.970279075)"",PATROL BORO BKLYN SOUTH,,<18,BLACK,M"
"730561904,04/25/2006,22:45:00,,,70,04/25/2006,113,FORGERY,723,""FORGERY,DRIVERS LICENSE"",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BKLYN SOUTH,,,UNKNOWN,E"
"965580847,07/10/2011,00:30:00,07/10/2011,01:00:00,52,07/24/2011,360,,649,FALSE REPORT UNCLASSIFIED,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014892,254735,,,,,40.865818411,-73.889216951,""(40.865818411, -73.889216951)"",PATROL BORO BRONX,,,UNKNOWN,E"
"965259139,11/11/2006,05:40:00,,,19,11/11/2006,341,PETIT LARCENY,338,""LARCENY,PETIT FROM BUILDING,UN"",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,NA,,NA,994709,218899,,,,,40.767505626,-73.962243327,""(40.767505626, -73.962243327)"",PATROL BORO MAN NORTH,,,UNKNOWN,D"
"880675025,05/14/2007,16:47:00,,,46,07/08/2007,114,ARSON,263,""ARSON 2,3,4"",COMPLETED,FELONY,BRONX,INSIDE,HOSPITAL,OTHER,97,NA,,NA,1009736,250146,,,,,40.853239381,-73.907875626,""(40.853239381, -73.907875626)"",PATROL BORO BRONX,,,UNKNOWN,E"
"173468280,04/17/2006,01:30:00,,,71,04/17/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,45-64,BLACK,F,,,,,PATROL BORO BKLYN SOUTH,,<18,BLACK,F"
"597817733,07/23/2006,04:50:00,,,,07/23/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,NA,,NA,,,,,,,,,,,,25-44,WHITE HISPANIC,M"
"857866310,03/10/2009,15:05:00,,,52,03/17/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1013888,253284,,,,,40.861839285,-73.892853272,""(40.861839285, -73.892853272)"",PATROL BORO BRONX,,18-24,BLACK,F"
"740224999,10/02/2008,16:15:00,,,41,10/02/2008,578,HARRASSMENT 2,638,""HARASSMENT,SUBD 3,4,5"",COMPLETED,VIOLATION,BRONX,INSIDE,,N.Y. POLICE DEPT,0,NA,,NA,1014544,236753,,BLACK,F,,40.816464297,-73.89055635,""(40.816464297, -73.89055635)"",PATROL BORO BRONX,,25-44,WHITE,M"
"327947248,04/21/2006,20:30:00,04/21/2006,20:40:00,84,04/21/2006,105,ROBBERY,397,""ROBBERY,OPEN AREA UNCLASSIFIED"",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,UNKNOWN,M,,,,,PATROL BORO BKLYN NORTH,,25-44,WHITE HISPANIC,F"
"615132912,01/01/2006,15:45:00,,,,01/01/2006,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BROOKLYN,,,N.Y. POLICE DEPT,0,NA,,NA,,,25-44,BLACK,M,,,,,,,45-64,BLACK,F"
"644161183,04/22/2006,01:30:00,,,7,04/22/2006,360,,661,""LEWDNESS,PUBLIC"",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO MAN SOUTH,,,UNKNOWN,E"
"907057435,11/26/2008,09:30:00,,,75,11/26/2008,341,PETIT LARCENY,321,""LARCENY,PETIT FROM AUTO"",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1016641,185718,,,,,40.67637872,-73.883226175,""(40.67637872, -73.883226175)"",PATROL BORO BKLYN NORTH,,,WHITE,M"
"377914500,04/25/2006,15:30:00,04/25/2006,15:40:00,34,04/27/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,18-24,WHITE HISPANIC,M,,,,,PATROL BORO MAN NORTH,,18-24,BLACK HISPANIC,F"
"380892563,09/02/2010,10:10:00,,,44,09/02/2010,351,CRIMINAL MISCHIEF & RELATED OF,259,""CRIMINAL MISCHIEF,UNCLASSIFIED 4"",COMPLETED,MISDEMEANOR,BRONX,INSIDE,PUBLIC BUILDING,OTHER,97,NA,,NA,1006195,240321,,,,,40.826282132,-73.920707638,""(40.826282132, -73.920707638)"",PATROL BORO BRONX,,,UNKNOWN,D"
"124527524,03/15/2006,12:00:00,,,106,04/27/2006,341,PETIT LARCENY,305,""LARCENY,PETIT BY CREDIT CARD U"",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO QUEENS SOUTH,,25-44,BLACK,M"
"144159494,11/17/2008,15:30:00,,,113,11/25/2008,109,GRAND LARCENY,417,""LARCENY,GRAND FROM PERSON,PURS"",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1050317,193174,,,,,40.696656388,-73.761745589,""(40.696656388, -73.761745589)"",PATROL BORO QUEENS SOUTH,,65+,BLACK,F"
"149565605,04/04/2007,02:38:00,,,,04/04/2007,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,NA,,NA,999338,188678,,,,,40.684549648,-73.94559989,""(40.684549648, -73.94559989)"",,,25-44,BLACK,M"
"261449738,07/29/2007,18:20:00,,,32,07/30/2007,107,BURGLARY,223,""BURGLARY,RESIDENCE,NIGHT"",COMPLETED,FELONY,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,1000577,235750,,,,,40.813748197,-73.941018256,""(40.813748197, -73.941018256)"",PATROL BORO MAN NORTH,,45-64,WHITE,M"
"401243739,08/24/2009,00:01:00,,,43,08/24/2009,341,PETIT LARCENY,321,""LARCENY,PETIT FROM AUTO"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1020017,241671,,UNKNOWN,U,,40.829942338,-73.8707575,""(40.829942338, -73.8707575)"",PATROL BORO BRONX,,65+,BLACK,M"
"873660546,10/29/2009,12:40:00,,,13,10/29/2009,578,HARRASSMENT 2,638,""HARASSMENT,SUBD 3,4,5"",COMPLETED,VIOLATION,MANHATTAN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,,NA,989000,206097,<18,BLACK,F,,40.732372271,-73.982862475,""(40.732372271, -73.982862475)"",PATROL BORO MAN SOUTH,,<18,BLACK,F"
"472291589,05/01/2009,07:24:00,,,48,05/01/2009,364,OTHER STATE LAWS (NON PENAL LA,809,TAX LAW,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1013751,247662,,,,,40.846409037,-73.893373298,""(40.846409037, -73.893373298)"",PATROL BORO BRONX,,,UNKNOWN,E"
"331496761,11/24/2006,20:55:00,,,,11/24/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,NA,,NA,999783,242700,18-24,BLACK,M,,40.832825408,-73.943870586,""(40.832825408, -73.943870586)"",,,18-24,WHITE HISPANIC,M"
"344942503,04/23/2006,17:56:00,,,33,04/23/2006,341,PETIT LARCENY,301,""LARCENY,PETIT BY ACQUIRING LOS"",ATTEMPTED,MISDEMEANOR,MANHATTAN,INSIDE,HOSPITAL,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO MAN NORTH,,45-64,WHITE,M"
"191568249,04/03/2006,13:00:00,,,114,04/21/2006,109,GRAND LARCENY,438,""LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED"",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO QUEENS NORTH,,45-64,WHITE,M"
"516504419,04/01/2010,16:45:00,,,79,04/01/2010,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1000151,191259,,,,,40.691632477,-73.942662433,""(40.691632477, -73.942662433)"",PATROL BORO BKLYN NORTH,,,UNKNOWN,E"
"364987514,11/01/1999,09:00:00,,,75,04/19/2006,109,GRAND LARCENY,419,""LARCENY,GRAND FROM PERSON,UNCL"",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BKLYN NORTH,,,UNKNOWN,F"
"689963278,10/08/2010,03:30:00,,,25,10/08/2010,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,NA,,NA,1001547,229776,25-44,BLACK HISPANIC,M,,40.797349368,-73.937529411,""(40.797349368, -73.937529411)"",,,45-64,WHITE HISPANIC,M"
"504145377,04/03/2009,14:00:00,,,49,04/03/2009,358,OFFENSES INVOLVING FRAUD,705,""FORGERY,ETC.-MISD."",COMPLETED,MISDEMEANOR,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,1025249,249029,,,,,40.850115144,-73.851806737,""(40.850115144, -73.851806737)"",PATROL BORO BRONX,,45-64,WHITE,M"
"697810100,04/26/2006,14:13:00,,,68,04/26/2006,106,FELONY ASSAULT,106,ASSAULT POLICE/PEACE OFFICER,COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BKLYN SOUTH,,25-44,UNKNOWN,M"
"197217014,04/23/2008,22:35:00,,,,04/23/2008,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,NA,,NA,1004961,245634,25-44,BLACK,M,,40.840867763,-73.925150042,""(40.840867763, -73.925150042)"",,,45-64,WHITE,M"
"620391081,09/26/2009,15:15:00,,,44,09/26/2009,105,ROBBERY,397,""ROBBERY,OPEN AREA UNCLASSIFIED"",COMPLETED,FELONY,BRONX,,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,NA,,NA,1005164,239294,,BLACK,M,,40.823465811,-73.924436146,""(40.823465811, -73.924436146)"",PATROL BORO BRONX,,18-24,WHITE,F"
"526114573,10/05/2009,19:30:00,,,47,10/05/2009,578,HARRASSMENT 2,637,""HARASSMENT,SUBD 1,CIVILIAN"",COMPLETED,VIOLATION,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1023907,265337,,UNKNOWN,M,,40.894881677,-73.85656099,""(40.894881677, -73.85656099)"",PATROL BORO BRONX,,25-44,BLACK,F"
"927475648,11/02/2009,13:48:00,,,14,11/02/2009,113,FORGERY,729,""FORGERY,ETC.,UNCLASSIFIED-FELO"",COMPLETED,FELONY,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,987220,212676,,,,,40.750430768,-73.989282176,""(40.750430768, -73.989282176)"",PATROL BORO MAN SOUTH,,,UNKNOWN,D"
"456694456,08/07/2010,03:15:00,,,10,08/07/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,983130,212860,,UNKNOWN,U,,40.750936228,-74.004043765,""(40.750936228, -74.004043765)"",PATROL BORO MAN SOUTH,,18-24,WHITE,F"
"483471493,04/24/2006,21:30:00,04/25/2006,10:00:00,69,04/25/2006,341,PETIT LARCENY,357,""LARCENY,PETIT OF VEHICLE ACCES"",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BKLYN SOUTH,,18-24,BLACK,F"
"929629861,08/22/2009,18:30:00,,,46,08/22/2009,235,DANGEROUS DRUGS,567,""MARIJUANA, POSSESSION 4 & 5"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1010620,247747,,,,,40.846652242,-73.904689613,""(40.846652242, -73.904689613)"",PATROL BORO BRONX,,,UNKNOWN,E"
"112838232,05/19/2011,08:00:00,,,113,05/19/2011,360,,661,""LEWDNESS,PUBLIC"",COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,NA,,NA,1044231,185386,,UNKNOWN,U,,40.675323513,-73.783762622,""(40.675323513, -73.783762622)"",PATROL BORO QUEENS SOUTH,,,UNKNOWN,F"
"479222832,06/13/2010,22:05:00,,,24,06/13/2010,235,DANGEROUS DRUGS,567,""MARIJUANA, POSSESSION 4 & 5"",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,47263,992586,227883,,,,,40.79216659,-73.969896441,""(40.79216659, -73.969896441)"",PATROL BORO MAN NORTH,,,UNKNOWN,E"
"310586817,06/11/2009,04:50:00,06/11/2009,04:54:00,33,06/11/2009,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1000537,245019,,,,,40.839189034,-73.941140263,""(40.839189034, -73.941140263)"",PATROL BORO MAN NORTH,,25-44,UNKNOWN,F"
"991535608,04/29/2006,03:15:00,04/29/2006,03:25:00,114,04/29/2006,344,ASSAULT 3 & RELATED OFFENSES,113,""MENACING,UNCLASSIFIED"",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO QUEENS NORTH,,,UNKNOWN,E"
"154518567,10/18/2007,11:30:00,10/18/2007,12:00:00,41,10/18/2007,341,PETIT LARCENY,321,""LARCENY,PETIT FROM AUTO"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014230,236561,,,,,40.815938383,-73.891691615,""(40.815938383, -73.891691615)"",PATROL BORO BRONX,,25-44,BLACK,M"
"232403736,04/26/2009,13:50:00,,,43,04/26/2009,360,,649,FALSE REPORT UNCLASSIFIED,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1020232,243555,,,,,40.835112499,-73.869970495,""(40.835112499, -73.869970495)"",PATROL BORO BRONX,,,UNKNOWN,E"
"464176673,10/16/2008,21:00:00,,,48,10/16/2008,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014793,252889,,,,,40.860752045,-73.889583293,""(40.860752045, -73.889583293)"",PATROL BORO BRONX,,,UNKNOWN,E"
"200668692,08/29/2007,23:50:00,,,41,08/30/2007,117,DANGEROUS DRUGS,503,""CONTROLLED SUBSTANCE,INTENT TO"",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014631,238390,,,,,40.8209571,-73.89023463,""(40.8209571, -73.89023463)"",PATROL BORO BRONX,,,UNKNOWN,E"
"321359681,04/02/2010,14:05:00,,,46,04/02/2010,117,DANGEROUS DRUGS,500,""CONTROLLED SUBSTANCE,POSSESS."",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1009033,251055,,,,,40.855736315,-73.910413441,""(40.855736315, -73.910413441)"",PATROL BORO BRONX,,,UNKNOWN,E"
"447847583,08/26/2007,16:30:00,,,75,08/26/2007,106,FELONY ASSAULT,109,""ASSAULT 2,1,UNCLASSIFIED"",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014210,182758,,BLACK,M,,40.668262749,-73.892003505,""(40.668262749, -73.892003505)"",PATROL BORO BKLYN NORTH,,18-24,BLACK,M"
"143159365,04/20/2006,17:50:00,,,61,04/20/2006,578,HARRASSMENT 2,638,""HARASSMENT,SUBD 3,4,5"",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,25-44,WHITE,M,,,,,PATROL BORO BKLYN SOUTH,,25-44,WHITE,F"
"304498441,04/25/2006,05:40:00,,,14,04/25/2006,351,CRIMINAL MISCHIEF & RELATED OF,259,""CRIMINAL MISCHIEF,UNCLASSIFIED 4"",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,,,,WHITE,M,,,,,PATROL BORO MAN SOUTH,,,UNKNOWN,D"
"704239026,04/21/2006,00:10:00,,,113,04/21/2006,110,GRAND LARCENY OF MOTOR VEHICLE,441,""LARCENY,GRAND OF AUTO"",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO QUEENS SOUTH,,25-44,BLACK,M"
"527515974,04/27/2006,17:00:00,04/27/2006,17:30:00,47,04/28/2006,106,FELONY ASSAULT,109,""ASSAULT 2,1,UNCLASSIFIED"",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BRONX,,<18,BLACK,M"
"623924292,01/24/2010,08:15:00,01/26/2010,09:45:00,69,01/26/2010,105,ROBBERY,397,""ROBBERY,OPEN AREA UNCLASSIFIED"",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1009538,171858,,BLACK,M,,40.638359214,-73.908885694,""(40.638359214, -73.908885694)"",PATROL BORO BKLYN SOUTH,,<18,BLACK,M"
"541391240,05/12/2006,00:20:00,,,106,05/12/2006,235,DANGEROUS DRUGS,567,""MARIJUANA, POSSESSION 4 & 5"",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1027755,187274,,,,,40.680601939,-73.843148274,""(40.680601939, -73.843148274)"",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E"
"266931949,02/09/2008,05:00:00,,,52,02/09/2008,105,ROBBERY,382,""ROBBERY,NECKCHAIN/JEWELRY"",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1008285,253338,,,,,40.86200453,-73.913109197,""(40.86200453, -73.913109197)"",PATROL BORO BRONX,,18-24,BLACK HISPANIC,M"
"569021860,07/26/2008,20:00:00,,,43,07/26/2008,235,DANGEROUS DRUGS,567,""MARIJUANA, POSSESSION 4 & 5"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1026176,238471,,,,,40.821132172,-73.848522007,""(40.821132172, -73.848522007)"",PATROL BORO BRONX,,,UNKNOWN,E"
"935546173,04/17/2006,23:00:00,,,113,04/18/2006,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,BLACK,M,,,,,PATROL BORO QUEENS SOUTH,,25-44,BLACK,M"
"443617992,09/14/2007,10:35:00,,,46,09/14/2007,578,HARRASSMENT 2,638,""HARASSMENT,SUBD 3,4,5"",COMPLETED,VIOLATION,BRONX,,OTHER,N.Y. POLICE DEPT,0,NA,,NA,1011162,249645,,,,,40.851860054,-73.90272299,""(40.851860054, -73.90272299)"",PATROL BORO BRONX,,25-44,UNKNOWN,M"
"607692037,11/10/2009,09:21:00,,,47,11/10/2009,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,ATTEMPTED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1024202,257373,,,,,40.873021682,-73.855541472,""(40.873021682, -73.855541472)"",PATROL BORO BRONX,,,UNKNOWN,E"
"391503156,12/25/2007,05:00:00,12/25/2007,05:18:00,28,12/25/2007,107,BURGLARY,211,""BURGLARY,COMMERCIAL,DAY"",ATTEMPTED,FELONY,MANHATTAN,FRONT OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,999800,233322,,,,,40.807085412,-73.943830883,""(40.807085412, -73.943830883)"",PATROL BORO MAN NORTH,,,UNKNOWN,D"
"263661545,07/24/2010,00:08:00,,,41,07/24/2010,235,DANGEROUS DRUGS,511,""CONTROLLED SUBSTANCE, POSSESSI"",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1013311,240608,,,,,40.827049319,-73.894994191,""(40.827049319, -73.894994191)"",PATROL BORO BRONX,,,UNKNOWN,E"
"963935229,12/19/2006,03:30:00,,,48,12/19/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,OTHER,N.Y. POLICE DEPT,0,NA,,NA,1014317,247695,25-44,WHITE,M,,40.846497703,-73.891327407,""(40.846497703, -73.891327407)"",PATROL BORO BRONX,,25-44,BLACK,F"
"462306977,04/25/2006,13:30:00,04/25/2006,13:48:00,79,04/25/2006,351,CRIMINAL MISCHIEF & RELATED OF,259,""CRIMINAL MISCHIEF,UNCLASSIFIED 4"",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BKLYN NORTH,,,UNKNOWN,E"
"950498524,12/12/2010,17:15:00,,,44,12/20/2010,360,,649,FALSE REPORT UNCLASSIFIED,COMPLETED,MISDEMEANOR,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,1006537,244511,,,,,40.837781618,-73.919457971,""(40.837781618, -73.919457971)"",PATROL BORO BRONX,,,UNKNOWN,E"
"336129267,10/24/2009,18:00:00,,,106,10/28/2009,104,RAPE,157,RAPE 1,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1028713,187853,,,,,40.682186401,-73.839690483,""(40.682186401, -73.839690483)"",PATROL BORO QUEENS SOUTH,,,UNKNOWN,F"
"929889701,04/12/2008,01:15:00,,,48,04/12/2008,236,DANGEROUS WEAPONS,782,""WEAPONS, POSSESSION, ETC"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014182,250654,,,,,40.854619736,-73.891802139,""(40.854619736, -73.891802139)"",PATROL BORO BRONX,,,UNKNOWN,E"
"495191816,04/19/2006,23:20:00,04/19/2006,23:30:00,40,04/20/2006,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BRONX,,,UNKNOWN,E"
"204400202,02/05/2009,01:00:00,,,108,02/05/2009,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1008771,210520,,,,,40.744479594,-73.911508565,""(40.744479594, -73.911508565)"",PATROL BORO QUEENS NORTH,,,UNKNOWN,F"
"995872794,04/17/2006,10:45:00,04/17/2006,11:00:00,14,04/17/2006,341,PETIT LARCENY,338,""LARCENY,PETIT FROM BUILDING,UN"",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO MAN SOUTH,,25-44,WHITE,F"
"468371060,08/02/2011,21:20:00,,,32,08/03/2011,107,BURGLARY,223,""BURGLARY,RESIDENCE,NIGHT"",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1001402,236367,,UNKNOWN,U,,40.815440126,-73.938036272,""(40.815440126, -73.938036272)"",PATROL BORO MAN NORTH,,,UNKNOWN,D"
"355786773,07/26/2006,16:20:00,,,44,07/26/2006,235,DANGEROUS DRUGS,567,""MARIJUANA, POSSESSION 4 & 5"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1007831,244419,,,,,40.837525745,-73.914781882,""(40.837525745, -73.914781882)"",PATROL BORO BRONX,,,UNKNOWN,E"
"526597136,01/27/2007,20:00:00,,,33,01/30/2007,107,BURGLARY,213,""BURGLARY,COMMERCIAL,NIGHT"",COMPLETED,FELONY,MANHATTAN,INSIDE,HOSPITAL,N.Y. POLICE DEPT,0,NA,,NA,999779,244634,,,,,40.838133686,-73.943880564,""(40.838133686, -73.943880564)"",PATROL BORO MAN NORTH,,,UNKNOWN,D"
"297512204,04/25/2006,21:30:00,,,43,04/25/2006,117,DANGEROUS DRUGS,503,""CONTROLLED SUBSTANCE,INTENT TO"",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BRONX,,,UNKNOWN,E"
